year,state,district_number,totalvotes,dem_margin_2p,pct_other,district,pres_lean,natl_dem_margin_2p,natl_pct_other
2014,NC,4,227362,0.49493758851523123,0,NC-04,0.2780586450960566,-0.06053086181547191,0.044629795672462946
2014,NC,5,228252,-0.22039675446436394,0,NC-05,-0.2786220871327254,-0.06053086181547191,0.044629795672462946
2014,NC,6,251070,-0.17347353327757198,0,NC-06,0.17860746720484355,-0.06053086181547191,0.044629795672462946
2014,NC,7,226504,-0.23057418129391033,0.03540334828523999,NC-07,-0.1543895055499496,-0.06053086181547191,0.044629795672462946
2014,NC,8,187422,-0.29726499557149105,0,NC-08,-0.04540867810292634,-0.06053086181547191,0.044629795672462946
2014,NC,9,173668,-1,0.060966902365432896,NC-09,-0.10797174571140258,-0.06053086181547191,0.044629795672462946
2014,NC,10,218796,-0.22035137753889467,0,NC-10,-0.31111111111111117,-0.06053086181547191,0.044629795672462946
2014,NC,11,230024,-0.25797308106980144,0,NC-11,-0.11854103343465049,-0.06053086181547191,0.044629795672462946
2014,NC,12,172664,0.5069267479034425,0,NC-12,0.3420787083753784,-0.06053086181547191,0.044629795672462946
2014,NC,13,268709,-0.146154390065089,0,NC-13,-0.3070707070707071,-0.06053086181547191,0.044629795672462946
2014,ND,0,248670,-0.18146275526354064,0.05988659669441428,ND-AL,-0.20286885245901645,-0.06053086181547191,0.044629795672462946
2014,NE,1,179057,-0.376310336931815,0,NE-01,-0.16988809766022384,-0.06053086181547191,0.044629795672462946
2014,NE,2,171509,0.0352714637503163,0.055274067250115154,NE-02,-0.07208121827411161,-0.06053086181547191,0.044629795672462946
2014,NE,3,184964,-0.5077528600160031,0,NE-03,-0.4326530612244899,-0.06053086181547191,0.044629795672462946
2014,NH,1,242736,-0.036070283188251465,0.001890943246984378,NH-01,0.016194331983805682,-0.06053086181547191,0.044629795672462946
2014,NH,2,238184,0.10030264636677036,0.0025736405468041513,NH-02,0.09827760891590681,-0.06053086181547191,0.044629795672462946
2014,NJ,1,162492,0.18579561338856837,0.0314107771459518,NJ-01,0.31648129423660265,-0.06053086181547191,0.044629795672462946
2014,NJ,2,177148,-0.244990022927256,0.012684309165217783,NJ-02,0.08190091001011124,-0.06053086181547191,0.044629795672462946
2014,NJ,3,186103,-0.09799571603427172,0.01663057554150121,NJ-03,0.04646464646464641,-0.06053086181547191,0.044629795672462946
2014,NJ,4,174849,-0.3717999780652386,0.009196506700066914,NJ-04,-0.09605662285136501,-0.06053086181547191,0.044629795672462946
2014,NJ,5,188921,-0.12263655180549746,0.012888985343079912,NJ-05,-0.03036437246963563,-0.06053086181547191,0.044629795672462946
2014,NJ,6,120457,0.21245202845122227,0.011423163452518327,NJ-06,0.24291497975708504,-0.06053086181547191,0.044629795672462946
2014,NJ,7,175997,-0.20899147340292953,0.01976170048353097,NJ-07,-0.062753036437247,-0.06053086181547191,0.044629795672462946
2014,NJ,8,79518,0.6049366609698503,0.03605472974672401,NJ-08,0.5802219979818366,-0.06053086181547191,0.044629795672462946
2014,NJ,9,120459,0.38951020683150306,0.014237209340937581,NJ-09,0.3790322580645162,-0.06053086181547191,0.044629795672462946
2014,NJ,10,112123,0.7423922539312755,0.019933465925813614,NJ-10,0.7686116700201208,-0.06053086181547191,0.044629795672462946
2014,NJ,11,174932,-0.251400544211465,0,NJ-11,-0.058585858585858554,-0.06053086181547191,0.044629795672462946
2014,NJ,12,148366,0.250778019059738,0.025396654219969533,NJ-12,0.3447927199191102,-0.06053086181547191,0.044629795672462946
2014,NM,1,180032,0.17172502666192677,0,NM-01,0.16543730242360374,-0.06053086181547191,0.044629795672462946
2014,NM,2,147777,-0.28915156931242725,4.669197507054548e-4,NM-02,-0.07039337474120087,-0.06053086181547191,0.044629795672462946
2014,NM,3,184076,0.2308068512802678,2.82492014168061e-4,NM-03,0.19542619542619538,-0.06053086181547191,0.044629795672462946
2014,NV,1,80299,0.2002471862837909,0.05284001046090238,NV-01,0.3387755102040816,-0.06053086181547191,0.044629795672462946
2014,NV,2,186210,-0.4035477989657031,0.06332635196820793,NV-02,-0.082906857727738,-0.06053086181547191,0.044629795672462946
2014,NV,3,145719,-0.25418638256878134,0.031203892423088273,NV-03,0.0081466395112016,-0.06053086181547191,0.044629795672462946
2014,NV,4,130781,-0.029373124645203145,0.05712603512742677,NV-04,0.10907237512742096,-0.06053086181547191,0.044629795672462946
2014,NY,1,176719,-0.05964289888552001,0.1769475834516945,NY-01,0.005065856129685917,-0.06053086181547191,0.044629795672462946
2014,NY,2,146617,-0.29411764705882354,0.19195591234304343,NY-02,0.04453441295546557,-0.06053086181547191,0.044629795672462946
2014,NY,3,171163,0.11958610701055622,0.16096352599568833,NY-03,0.026262626262626206,-0.06053086181547191,0.044629795672462946
2014,NY,4,175305,0.105295448698073,0.13531844499586435,NY-04,0.13622603430877903,-0.06053086181547191,0.044629795672462946
2014,NY,5,94400,1,0.19796610169491524,NY-05,0.8174523570712138,-0.06053086181547191,0.044629795672462946
2014,NY,6,77306,1,0.3632188963340491,NY-06,0.3724696356275303,-0.06053086181547191,0.044629795672462946
2014,NY,7,68522,0.7838236685271025,0.22864189603339075,NY-07,0.7912867274569403,-0.06053086181547191,0.044629795672462946
2014,NY,8,95113,1,0.25910233091165247,NY-08,0.7967806841046279,-0.06053086181547191,0.044629795672462946
2014,NY,9,101606,1,0.30125189457315515,NY-09,0.7214934409687185,-0.06053086181547191,0.044629795672462946
2014,NY,10,113226,1,0.34692561779096676,NY-10,0.49290060851926976,-0.06053086181547191,0.044629795672462946
2014,NY,11,110999,-0.07648238965670977,0.19170442976963756,NY-11,0.04347826086956526,-0.06053086181547191,0.044629795672462946
2014,NY,12,117420,0.6007509897555202,0.1653551354113439,NY-12,0.5630081300813008,-0.06053086181547191,0.044629795672462946
2014,NY,13,91834,1,0.3092209856915739,NY-13,0.9072580645161291,-0.06053086181547191,0.044629795672462946
2014,NY,14,67372,1,0.32657483821172,NY-14,0.6303030303030304,-0.06053086181547191,0.044629795672462946
2014,NY,15,61268,1,0.13285891493112229,NY-15,0.9398194583751254,-0.06053086181547191,0.044629795672462946
2014,NY,16,138655,1,0.35027225848328586,NY-16,0.48588709677419356,-0.06053086181547191,0.044629795672462946
2014,NY,17,181674,0.16844625893067441,0.1586908418375772,NY-17,0.1547017189079879,-0.06053086181547191,0.044629795672462946
2014,NY,18,186715,0.06803121366228163,0.23542297083790803,NY-18,0.04365482233502535,-0.06053086181547191,0.044629795672462946
2014,NY,19,210351,-0.2556701157693466,0.22676383758574953,NY-19,0.063265306122449,-0.06053086181547191,0.044629795672462946
2014,NY,20,211965,0.25183199501382697,0.2203571344325714,NY-20,0.2081632653061225,-0.06053086181547191,0.044629795672462946
2014,NY,21,181558,-0.19942751685435578,0.26880115445202085,NY-21,0.06205493387589014,-0.06053086181547191,0.044629795672462946
2014,NY,22,175372,-1,0.35238236434550557,NY-22,-0.004081632653061282,-0.06053086181547191,0.044629795672462946
2014,NY,23,190554,-0.22082945255096761,0.18863944078843792,NY-23,-0.012244897959183702,-0.06053086181547191,0.044629795672462946
2014,NY,24,203417,-0.12761842990294994,0.1814253479306056,NY-24,0.1620795107033639,-0.06053086181547191,0.044629795672462946
2014,NY,25,196516,0.06905803226873461,0.1692584827698508,NY-25,0.1975560081466395,-0.06053086181547191,0.044629795672462946
2014,NY,26,173911,0.4468715184186882,0.20002185025674052,NY-26,0.30142566191446035,-0.06053086181547191,0.044629795672462946
2014,NY,27,215147,-0.36369995628005747,0.2558111430789181,NY-27,-0.12627291242362526,-0.06053086181547191,0.044629795672462946
2014,OH,1,197383,-0.2643338078760582,0,OH-01,-0.06180344478216821,-0.06053086181547191,0.044629795672462946
2014,OH,2,201111,-0.31925155759754564,0,OH-02,-0.11178861788617886,-0.06053086181547191,0.044629795672462946
2014,OH,3,143261,0.28129624975566164,1.1866453535854141e-4,OH-03,0.4137931034482759,-0.06053086181547191,0.044629795672462946
2014,OH,4,186072,-0.35331484586611633,0,OH-04,-0.14285714285714285,-0.06053086181547191,0.044629795672462946
2014,OH,5,202300,-0.3935715914509007,0.046188828472565495,OH-05,-0.09999999999999998,-0.06053086181547191,0.044629795672462946
2014,OH,6,190652,-0.20296662278491984,0.031811887627719616,OH-06,-0.12768130745658834,-0.06053086181547191,0.044629795672462946
2014,OH,7,143959,-1,0,OH-07,-0.09703779366700714,-0.06053086181547191,0.044629795672462946
2014,OH,8,188330,-0.42120366366602463,0.05446291084797961,OH-08,-0.25940996948118006,-0.06053086181547191,0.044629795672462946
2014,OH,9,160715,0.35601031300210495,8.77329434091404e-4,OH-09,0.3725888324873096,-0.06053086181547191,0.044629795672462946
2014,OH,10,200606,-0.3479518146813676,0.03292523653330409,OH-10,-0.01932858596134281,-0.06053086181547191,0.044629795672462946
2014,OH,11,172566,0.5890152173661092,0,OH-11,0.6673387096774194,-0.06053086181547191,0.044629795672462946
2014,OH,12,221081,-0.4209490735279546,0.0413784992830682,OH-12,-0.10681586978636827,-0.06053086181547191,0.044629795672462946
2014,OH,13,175549,0.37043137299601625,4.898917111461757e-4,OH-13,0.2797558494404883,-0.06053086181547191,0.044629795672462946
2014,OH,14,214580,-0.31404894671623296,0.0372262093391742,OH-14,-0.033502538071065964,-0.06053086181547191,0.044629795672462946
2014,OH,15,194621,-0.3204741523268301,0,OH-15,-0.05702647657841143,-0.06053086181547191,0.044629795672462946
2014,OH,16,207375,-0.2747534659433394,0,OH-16,-0.08316430020283971,-0.06053086181547191,0.044629795672462946
2014,OK,1,1,-1,0,OK-01,-0.31599999999999995,-0.06053086181547191,0.044629795672462946
2014,OK,2,158407,-0.48009527050017015,0.053772876198652834,OK-02,-0.3559999999999999,-0.06053086181547191,0.044629795672462946
2014,OK,3,169605,-0.5723003449190767,0,OK-03,-0.47800000000000004,-0.06053086181547191,0.044629795672462946
2014,OK,4,166268,-0.48338888223842136,0.04540260302643924,OK-04,-0.34199999999999997,-0.06053086181547191,0.044629795672462946
2014,OK,5,159133,-0.24665302238270914,0.035888219288268304,OK-05,-0.18400000000000005,-0.06053086181547191,0.044629795672462946
2014,OR,1,279253,0.24891623712848687,0.08225515929998961,OR-01,0.1778006166495375,-0.06053086181547191,0.044629795672462946
2014,OR,2,287425,-0.46563392828044714,0.03919631208141254,OR-02,-0.1675231243576567,-0.06053086181547191,0.044629795672462946
2014,OR,3,292757,0.5733285780095998,0.08056169451114747,OR-03,0.4891416752843846,-0.06053086181547191,0.044629795672462946
2014,OR,4,310179,0.21830707208929495,0.03875504144381148,OR-04,0.06928645294725959,-0.06053086181547191,0.044629795672462946
2014,OR,5,281088,0.15543716223457188,0.0704832650273224,OR-05,0.03483606557377048,-0.06053086181547191,0.044629795672462946
2014,PA,1,158441,0.6567428885200169,0,PA-01,0.016194331983805682,-0.06053086181547191,0.044629795672462946
2014,PA,2,206538,0.7540694690565417,0,PA-02,0.560483870967742,-0.06053086181547191,0.044629795672462946
2014,PA,3,187790,-0.2126204803237659,0,PA-03,0.8469284994964754,-0.06053086181547191,0.044629795672462946
2014,PA,4,197340,-0.4907266646397081,0,PA-04,0.13447927199191106,-0.06053086181547191,0.044629795672462946
2014,PA,5,180857,-0.27192201573618935,0,PA-05,0.2795156407669021,-0.06053086181547191,0.044629795672462946
2014,PA,6,212544,-0.12581865401987352,0,PA-06,0.032388663967611364,-0.06053086181547191,0.044629795672462946
2014,PA,7,235125,-0.24077830940988837,0,PA-07,0.0708502024291498,-0.06053086181547191,0.044629795672462946
2014,PA,8,222498,-0.23804258914686874,0,PA-08,0.12056737588652482,-0.06053086181547191,0.044629795672462946
2014,PA,9,173317,-0.2704350986919921,0,PA-09,-0.16260162601626016,-0.06053086181547191,0.044629795672462946
2014,PA,10,180322,-0.4322283422595629,0.1260744667871918,PA-10,-0.0669371196754564,-0.06053086181547191,0.044629795672462946
2014,PA,11,184692,-0.32614298399497543,0,PA-11,-0.22842639593908629,-0.06053086181547191,0.044629795672462946
2014,PA,12,215921,-0.18555397575965282,0,PA-12,-0.2512716174974568,-0.06053086181547191,0.044629795672462946
2014,PA,13,184150,0.34239478685853925,0,PA-13,-0.34954407294832823,-0.06053086181547191,0.044629795672462946
2014,PA,14,148351,1,0,PA-14,-0.17896865520728003,-0.06053086181547191,0.044629795672462946
2014,PA,15,128285,-1,0,PA-15,-0.27365208545269576,-0.06053086181547191,0.044629795672462946
2014,PA,16,176235,-0.15439044457684342,0,PA-16,-0.04868154158215015,-0.06053086181547191,0.044629795672462946
2014,PA,17,165051,0.13516428255508903,0,PA-17,-0.045500505561172896,-0.06053086181547191,0.044629795672462946
2014,PA,18,166076,-1,0,PA-18,0.28672745694022284,-0.06053086181547191,0.044629795672462946
2014,RI,1,146353,0.19311757813303002,0.00284244258744269,RI-01,0.34552845528455284,-0.06053086181547191,0.044629795672462946
2014,RI,2,169904,0.2469450342061807,0.0020246727563800735,RI-02,0.21916411824668708,-0.06053086181547191,0.044629795672462946
2014,SC,1,127815,-1,0.0658999334976333,SC-01,-0.18375634517766493,-0.06053086181547191,0.044629795672462946
2014,SC,2,194808,-0.2780404269625147,0.02279167179992608,SC-02,-0.20000000000000004,-0.06053086181547191,0.044629795672462946
2014,SC,3,164009,-0.4243481655909518,5.304586943399447e-4,SC-03,-0.31097560975609756,-0.06053086181547191,0.044629795672462946
2014,SC,4,149049,-1,0.15160786050225095,SC-04,-0.26422764227642276,-0.06053086181547191,0.044629795672462946
2014,SC,5,175145,-0.21353896868377678,0.030060806760113048,SC-05,-0.11651469098277609,-0.06053086181547191,0.044629795672462946
2014,SC,6,173432,0.4788719142880664,0.019454310623183726,SC-06,0.4323232323232324,-0.06053086181547191,0.044629795672462946
2014,SC,7,171524,-0.19985531681533641,6.704601105384669e-4,SC-07,-0.10212335692618808,-0.06053086181547191,0.044629795672462946
2014,SD,0,276319,-0.3305925397819187,0,SD-AL,-0.18404907975460122,-0.06053086181547191,0.044629795672462946
2014,TN,1,139470,-1,0.17162830716283073,TN-01,-0.4776422764227642,-0.06053086181547191,0.044629795672462946
2014,TN,2,166751,-0.5253856588535916,0.049510947460584945,TN-02,-0.3706720977596742,-0.06053086181547191,0.044629795672462946
2014,TN,3,156097,-0.2865384234141958,0.030557922317533327,TN-03,-0.28658536585365846,-0.06053086181547191,0.044629795672462946
2014,TN,4,145418,-0.2457039626354904,0.0635822250340398,TN-04,-0.3272357723577235,-0.06053086181547191,0.044629795672462946
2014,TN,5,154276,0.2715802838136299,0.01976976328139179,TN-05,0.13617886178861788,-0.06053086181547191,0.044629795672462946
2014,TN,6,162097,-0.5115929766566314,0.05943354904779237,TN-06,-0.4016227180527383,-0.06053086181547191,0.044629795672462946
2014,TN,7,157907,-0.4466475584697737,0.03225316167111021,TN-07,-0.3326572008113591,-0.06053086181547191,0.044629795672462946
2014,TN,8,172595,-0.4846861945011173,0.04581245111387931,TN-08,-0.3353535353535353,-0.06053086181547191,0.044629795672462946
2014,TN,9,116550,0.5255654785288392,0.017168597168597168,TN-09,0.5790533736153072,-0.06053086181547191,0.044629795672462946
2014,TX,1,148560,-0.5493268712977921,0,TX-01,-0.4450050454086781,-0.06053086181547191,0.044629795672462946
2014,TX,2,150026,-0.3925873304280113,0.024182475037660137,TX-02,-0.27715736040609135,-0.06053086181547191,0.044629795672462946
2014,TX,3,138280,-1,0.17989586346543246,TX-03,-0.3055837563451776,-0.06053086181547191,0.044629795672462946
2014,TX,4,115085,-1,0,TX-04,-0.49797570850202433,-0.06053086181547191,0.044629795672462946
2014,TX,5,104262,-1,0.14640041434079532,TX-05,-0.30434782608695654,-0.06053086181547191,0.044629795672462946
2014,TX,6,150996,-0.25316739164365065,0.024073485390341466,TX-06,-0.17325227963525838,-0.06053086181547191,0.044629795672462946
2014,TX,7,143219,-0.29359527140858344,0.021889553760325097,TX-07,-0.21624365482233499,-0.06053086181547191,0.044629795672462946
2014,TX,8,140013,-1,0.10675437280823924,TX-08,-0.5602836879432623,-0.06053086181547191,0.044629795672462946
2014,TX,9,86003,1,0.09178749578503076,TX-09,0.5741675075681131,-0.06053086181547191,0.044629795672462946
2014,TX,10,176460,-0.2911295589195677,0.03678454040575768,TX-10,-0.2073544433094995,-0.06053086181547191,0.044629795672462946
2014,TX,11,119574,-1,0.09730376168732333,TX-11,-0.603238866396761,-0.06053086181547191,0.044629795672462946
2014,TX,12,158730,-0.46100178775420636,0.02385812385812386,TX-12,-0.3563451776649746,-0.06053086181547191,0.044629795672462946
2014,TX,13,131451,-0.7364644692317333,0.02880921407977117,TX-13,-0.6251266464032421,-0.06053086181547191,0.044629795672462946
2014,TX,14,145698,-0.26335859134591794,0.020844486540652584,TX-14,-0.20040485829959512,-0.06053086181547191,0.044629795672462946
2014,TX,15,90184,0.11048287811773289,0.02727756586534197,TX-15,0.1607684529828109,-0.06053086181547191,0.044629795672462946
2014,TX,16,73105,0.3964507090090855,0.0334176868887217,TX-16,0.3009118541033435,-0.06053086181547191,0.044629795672462946
2014,TX,17,132865,-0.331827776743031,0.030173484363827947,TX-17,-0.2313965341488277,-0.06053086181547191,0.044629795672462946
2014,TX,18,106010,0.4870537197350165,0.03456277709650033,TX-18,0.538928210313448,-0.06053086181547191,0.044629795672462946
2014,TX,19,116818,-0.6155100431829992,0.04451368795904741,TX-19,-0.49290060851926976,-0.06053086181547191,0.044629795672462946
2014,TX,20,87964,1,0.2433950252375972,TX-20,0.19472616632860038,-0.06053086181547191,0.044629795672462946
2014,TX,21,188996,-1,0.28220703083663146,TX-21,-0.2241555783009212,-0.06053086181547191,0.044629795672462946
2014,TX,22,151566,-0.35652466292323726,0.018876265125423907,TX-22,-0.25708502024291496,-0.06053086181547191,0.044629795672462946
2014,TX,23,115429,-0.021529654387711563,0.025409559122924048,TX-23,-0.026315789473684223,-0.06053086181547191,0.044629795672462946
2014,TX,24,144073,-0.336261229145872,0.026465750001735233,TX-24,-0.2276422764227642,-0.06053086181547191,0.044629795672462946
2014,TX,25,177883,-0.24860854513559036,0.03541653783666792,TX-25,-0.22620266120777896,-0.06053086181547191,0.044629795672462946
2014,TX,26,141470,-1,0.1733653778186188,TX-26,-0.375381485249237,-0.06053086181547191,0.044629795672462946
2014,TX,27,131047,-0.30738701429086857,0.02711241005135562,TX-27,-0.22593718338399185,-0.06053086181547191,0.044629795672462946
2014,TX,28,76136,1,0.17899548176946517,TX-28,0.21818181818181812,-0.06053086181547191,0.044629795672462946
2014,TX,29,46143,1,0.10450122445441345,TX-29,0.33265925176946415,-0.06053086181547191,0.044629795672462946
2014,TX,30,105793,1,0.12053727562315086,TX-30,0.6048387096774194,-0.06053086181547191,0.044629795672462946
2014,TX,31,143028,-0.33419262754693346,0.03989428643342562,TX-31,-0.2175689479060266,-0.06053086181547191,0.044629795672462946
2014,TX,32,156096,-0.27117639309708863,0.02739339893398934,TX-32,-0.15736040609137056,-0.06053086181547191,0.044629795672462946
2014,TX,33,50592,1,0.13486321948134092,TX-33,0.4530776992936428,-0.06053086181547191,0.044629795672462946
2014,TX,34,79877,0.21314196695354598,0.019567585162186863,TX-34,0.2270433905146317,-0.06053086181547191,0.044629795672462946
2014,TX,35,96225,0.30471767718415,0.042203169654455704,TX-35,0.29098360655737704,-0.06053086181547191,0.044629795672462946
2014,TX,36,133842,-0.5496699846043626,0.01969486409348336,TX-36,-0.48028311425682507,-0.06053086181547191,0.044629795672462946
2014,UT,1,130034,-0.3962520616975956,0.07214267037851639,UT-01,-0.5828220858895705,-0.06053086181547191,0.044629795672462946
2014,UT,2,146188,-0.3027838827838828,0.06627082934303773,UT-02,-0.39917695473251025,-0.06053086181547191,0.044629795672462946
2014,UT,3,142580,-0.5250905481775558,0.05308598681441998,UT-03,-0.6012269938650306,-0.06053086181547191,0.044629795672462946
2014,UT,4,147168,-0.05276023630067223,0.03266335072841922,UT-04,-0.379876796714579,-0.06053086181547191,0.044629795672462946
2014,VA,1,209621,-0.29326206355433504,0.02719670262044356,VA-01,-0.12056737588652482,-0.06053086181547191,0.044629795672462946
2014,VA,2,173060,-0.17587532419414598,0.0018721830578989945,VA-02,-0.023302938196555188,-0.06053086181547191,0.044629795672462946
2014,VA,3,147402,1,0.0556641022509871,VA-03,0.36703741152679475,-0.06053086181547191,0.044629795672462946
2014,VA,4,200638,-0.23175847392755441,0.023345527766425105,VA-04,0.2206477732793522,-0.06053086181547191,0.044629795672462946
2014,VA,5,204945,-0.2585701529132214,0.03282831979311523,VA-05,-0.06707317073170732,-0.06053086181547191,0.044629795672462946
2014,VA,6,179708,-1,0.25491352638725046,VA-06,-0.1963377416073245,-0.06053086181547191,0.044629795672462946
2014,VA,7,243351,-0.2442296377237959,0.022235371952447288,VA-07,-0.10638297872340426,-0.06053086181547191,0.044629795672462946
2014,VA,8,203076,0.3350077118679395,0.05497449230829837,VA-08,0.3724696356275303,-0.06053086181547191,0.044629795672462946
2014,VA,9,162815,-1,0.2785369898350889,VA-09,-0.28775510204081634,-0.06053086181547191,0.044629795672462946
2014,VA,10,222910,-0.16656707014837566,0.031577766811717735,VA-10,-0.011144883485309032,-0.06053086181547191,0.044629795672462946
2014,VA,11,187805,0.16970467093155728,0.02784270919304598,VA-11,0.2651821862348179,-0.06053086181547191,0.044629795672462946
2014,VT,0,191504,0.34969170756260226,0.045549962402874095,VT-AL,0.36456211812627287,-0.06053086181547191,0.044629795672462946
2014,WA,1,225579,0.1007318943696,0,WA-01,0.11088295687885014,-0.06053086181547191,0.044629795672462946
2014,WA,2,201691,0.2114868784427664,0,WA-02,0.2181069958847737,-0.06053086181547191,0.044629795672462946
2014,WA,3,202814,-0.23064482728016802,0,WA-03,-0.017435897435897466,-0.06053086181547191,0.044629795672462946
2014,WA,4,153079,-1,0,WA-04,-0.22336065573770497,-0.06053086181547191,0.044629795672462946
2014,WA,5,223242,-0.21366051191084115,0,WA-05,-0.10082304526748968,-0.06053086181547191,0.044629795672462946
2014,WA,6,224290,0.2596638280797182,0,WA-06,0.15313463514902362,-0.06053086181547191,0.044629795672462946
2014,WA,7,251875,0.6194858560794044,0,WA-07,0.6279547790339156,-0.06053086181547191,0.044629795672462946
2014,WA,8,198744,-0.2653564384333615,0,WA-08,0.01635991820040901,-0.06053086181547191,0.044629795672462946
2014,WA,9,166794,0.41650179263043036,0,WA-09,0.39530132788559746,-0.06053086181547191,0.044629795672462946
2014,WA,10,181492,0.09403169285698543,0,WA-10,0.15605749486652973,-0.06053086181547191,0.044629795672462946
2014,WI,1,288170,-0.26666388761515697,0.0010479925044244716,WI-01,-0.042424242424242455,-0.06053086181547191,0.044629795672462946
2014,WI,2,328847,0.3692133962786762,9.366057771547254e-4,WI-02,0.3825910931174089,-0.06053086181547191,0.044629795672462946
2014,WI,3,275161,0.13032723674829397,9.194616969701375e-4,WI-03,0.11156186612576066,-0.06053086181547191,0.044629795672462946
2014,WI,4,254892,0.4466237097784152,0.02886320480831097,WI-04,0.5196770938446015,-0.06053086181547191,0.044629795672462946
2014,WI,5,332826,-0.39106363773130737,0.00143017672898151,WI-05,-0.23838383838383834,-0.06053086181547191,0.044629795672462946
2014,WI,6,299033,-0.16287130238818545,0.023589369735112848,WI-06,-0.07381193124368052,-0.06053086181547191,0.044629795672462946
2014,WI,7,286603,-0.20133642100797255,0.013112214456931713,WI-07,-0.031408308004052705,-0.06053086181547191,0.044629795672462946
2014,WI,8,290048,-0.3008230481065754,5.171557811120918e-4,WI-08,-0.03741152679474212,-0.06053086181547191,0.044629795672462946
2014,WV,1,144737,-0.27926694329183954,9.465444219515397e-4,WV-01,-0.2732855680655067,-0.06053086181547191,0.044629795672462946
2014,WV,2,154250,-0.035151739768791074,0.09039870340356564,WV-02,-0.22448979591836735,-0.06053086181547191,0.044629795672462946
2014,WV,3,140401,-0.10701490730123005,0,WV-03,-0.3292433537832311,-0.06053086181547191,0.044629795672462946
2014,WY,0,171153,-0.4987702282535915,0.11867744065251559,WY-AL,-0.42386831275720166,-0.06053086181547191,0.044629795672462946
2018,AK,0,282166,-0.06612617357942614,0.004210287561222826,AK-AL,-0.16814159292035394,0.08724266983528972,0.021868871017984574
2018,AL,1,242617,-0.2639758469647851,6.718408025818471e-4,AL-01,-0.30122950819672134,0.08724266983528972,0.021868871017984574
2018,AL,2,226230,-0.23005181347150258,0.0018565177032223842,AL-02,-0.3258426966292135,0.08724266983528972,0.021868871017984574
2018,AL,3,231915,-0.27516546861921076,6.42476769506069e-4,AL-03,-0.33811475409836067,0.08724266983528972,0.021868871017984574
2018,AL,4,230969,-0.5970305139395095,9.611679489455294e-4,AL-04,-0.6441717791411042,0.08724266983528972,0.021868871017984574
2018,AL,5,260673,-0.22144280498059135,8.516417120300146e-4,AL-05,-0.3479166666666667,0.08724266983528972,0.021868871017984574
2018,AL,6,278328,-0.3842680796301755,5.101894168031962e-4,AL-06,-0.46130030959752316,0.08724266983528972,0.021868871017984574
2018,AL,7,189163,1,0.02195461057394945,AL-07,0.41869918699186986,0.08724266983528972,0.021868871017984574
2018,AR,1,201245,-0.41110726925110846,0.02276329846704266,AR-01,-0.36554621848739494,0.08724266983528972,0.021868871017984574
2018,AR,2,253453,-0.0644082816402159,0.020489005851183455,AR-02,-0.11370882040382568,0.08724266983528972,0.021868871017984574
2018,AR,3,229708,-0.32979536726144437,0.02628989847980915,AR-03,-0.3398268398268398,0.08724266983528972,0.021868871017984574
2018,AR,4,204892,-0.36246786632390743,0.020342424301583274,AR-04,-0.3445026178010472,0.08724266983528972,0.021868871017984574
2018,AZ,1,266089,0.07689531771569483,2.4427916975147413e-4,AZ-01,-0.011664899257688243,0.08724266983528972,0.021868871017984574
2018,AZ,2,294152,0.09492898263415431,2.3457260192009572e-4,AZ-02,0.051961823966065725,0.08724266983528972,0.021868871017984574
2018,AZ,3,179518,0.27730923918492856,0,AZ-03,0.3150684931506849,0.08724266983528972,0.021868871017984574
2018,AZ,4,277035,-0.38162077530609484,0.013254642915155124,AZ-04,-0.4222689075630252,0.08724266983528972,0.021868871017984574
2018,AZ,5,313064,-0.18849180998134565,0,AZ-05,-0.2242295430393199,0.08724266983528972,0.021868871017984574
2018,AZ,6,313699,-0.10386070723846745,0,AZ-06,-0.10548523206751055,0.08724266983528972,0.021868871017984574
2018,AZ,7,132051,1,0.14393681229222044,AZ-07,0.521186440677966,0.08724266983528972,0.021868871017984574
2018,AZ,8,304417,-0.10928240101969751,4.27045795734141e-5,AZ-08,-0.2218717139852787,0.08724266983528972,0.021868871017984574
2018,AZ,9,261245,0.22171142031426438,0,AZ-09,0.1750805585392052,0.08724266983528972,0.021868871017984574
2018,CA,1,291594,-0.0977317777457698,0,CA-01,-0.21251348435814457,0.08724266983528972,0.021868871017984574
2018,CA,2,315657,0.5401590967410829,0,CA-02,0.49512459371614304,0.08724266983528972,0.021868871017984574
2018,CA,3,232251,0.16145893882050025,0,CA-03,0.13490364025695933,0.08724266983528972,0.021868871017984574
2018,CA,4,340654,-0.0826292954141152,0,CA-04,-0.15755627009646306,0.08724266983528972,0.021868871017984574
2018,CA,5,261018,1,0.21131875962577293,CA-05,0.4802139037433156,0.08724266983528972,0.021868871017984574
2018,CA,6,201939,1,0,CA-06,0.4786324786324787,0.08724266983528972,0.021868871017984574
2018,CA,7,281617,0.10089944854181389,0,CA-07,0.1223175965665236,0.08724266983528972,0.021868871017984574
2018,CA,8,170785,-1,0,CA-08,-0.16012725344644752,0.08724266983528972,0.021868871017984574
2018,CA,9,200763,0.12982969969566105,0,CA-09,0.1966173361522199,0.08724266983528972,0.021868871017984574
2018,CA,10,221900,0.04502027940513745,0,CA-10,0.031914893617021274,0.08724266983528972,0.021868871017984574
2018,CA,11,275681,0.4826484233588822,0,CA-11,0.5180467091295117,0.08724266983528972,0.021868871017984574
2018,CA,12,317072,0.7364636423272948,0,CA-12,0.8166491043203371,0.08724266983528972,0.021868871017984574
